
271.74194 1274.4156
518.9226 1124.7244
601.31616 974.17004
601.31616 1074.8273
601.31616 857.9789
601.31616 641.13055
601.31616 873.5129
601.31616 772.8558
601.31616 556.0073
601.31616 672.1985
601.31616 439.81616
